support_item_number,support_item_name,jurisdiction,price,unit,quote,start_date_iso,end_date_iso,type
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,TAS,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,VIC,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,WA,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,Remote,$218.62,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,Very Remote,$234.24,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,ACT,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,NSW,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,NT,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,QLD,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,SA,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,TAS,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,VIC,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,WA,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,Remote,$271.59,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,Very Remote,$290.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,ACT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,NSW,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,NT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,QLD,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,SA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,TAS,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,VIC,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,WA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,Remote,$271.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,Very Remote,$290.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,ACT,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,NSW,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,NT,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,QLD,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,SA,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,TAS,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,VIC,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,WA,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,Remote,$271.59,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,Very Remote,$290.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,ACT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,NSW,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,NT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,QLD,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,SA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,TAS,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,VIC,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,WA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,Remote,$271.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,Very Remote,$290.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,ACT,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,NSW,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,NT,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,QLD,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,SA,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,TAS,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,VIC,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,WA,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,Remote,$218.62,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,Very Remote,$234.24,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,ACT,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,NSW,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,NT,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,QLD,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,SA,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,TAS,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,VIC,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,WA,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,Remote,$271.59,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,Very Remote,$290.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,ACT,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,NSW,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,NT,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,QLD,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,SA,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,TAS,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,VIC,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,WA,$193.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,Remote,$271.59,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,Very Remote,$290.99,H,No,2025-07-01,2025-11-23,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,ACT,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,NSW,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,NT,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,QLD,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,SA,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,TAS,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,VIC,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,WA,$156.16,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,Remote,$218.62,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,Very Remote,$234.24,H,No,2025-11-24,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,ACT,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,NSW,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,NT,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,QLD,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,SA,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,TAS,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,VIC,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,WA,$193.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,Remote,$271.59,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,Very Remote,$290.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,ACT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,NSW,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,NT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,QLD,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,SA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,TAS,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,VIC,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,WA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,Remote,$271.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,Very Remote,$290.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,ACT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,NSW,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,NT,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,QLD,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,SA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,TAS,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,VIC,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,WA,$193.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,Remote,$271.59,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,Very Remote,$290.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,ACT,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,NSW,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,NT,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,QLD,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,SA,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,TAS,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,VIC,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,WA,$188.99,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,Remote,$264.59,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,Very Remote,$283.49,H,No,2025-07-02,9999-12-31,Price Limited Supports
15_619_0128_1_3,Assessment Recommendation Therapy or Training - Podiatrist,ACT,$188.99,H,No,2025-07-01,9999-12-31,Price Limited Supports
